Scholar ID,Paper Number,Paper Title,Authors,"Publication (journal name. volume, no. pages)",Year,Cited_by,Link
XEDEjHYAAAAJ,23,Geometric properties in Minkowski space-time of spacelike Smarandache curves,"I AL-Dayel, EM Solouma","International Journal of Applied and Computational Mathematics 7 (4), 140",2021,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2592555853011317646,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XEDEjHYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=XEDEjHYAAAAJ:mVmsd5A6BfQC
XEDEjHYAAAAJ,24,Characteristic Properties of Type‐2 Smarandache Ruled Surfaces According to the Type‐2 Bishop Frame in E3,"I Al-Dayel, EM Solouma","Advances in Mathematical Physics 2021 (1), 8575443",2021,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1706585755127413089,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XEDEjHYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=XEDEjHYAAAAJ:ZeXyd9-uunAC
XEDEjHYAAAAJ,25,On some geometric properties of non-null curves via its position vectors in R1³.,"E Solouma, I Al-Dayel",Applications & Applied Mathematics 16 (2),2021,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=NA,""
XEDEjHYAAAAJ,26,Characteristic Properties of Type-2 Smarandache Ruled Surfaces According to the Type-2 Bishop Frame in [Formula: see text],"I Al-Dayel, EM Solouma",Advances in Mathematical Physics (Web) 2021,2021,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=NA,""
XEDEjHYAAAAJ,27,(R1519) On Some Geometric Properties of Non-null Curves via its Position Vectors in\mathbb {R} _1^ 3,"E Solouma, I Al-Dayel","Applications and Applied Mathematics: An International Journal (AAM) 16 (2), 20",2021,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=NA,""
XEDEjHYAAAAJ,28,On geometry of spherical image in Minkowski space-time with timelike type-2 parallel transport frame,"S Solouma, I Al-Dayel","Applications and Applied Mathematics: An International Journal (AAM) 15 (1), 29",2020,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15678095672951690616,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XEDEjHYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=XEDEjHYAAAAJ:4TOpqqG69KYC
XEDEjHYAAAAJ,29,Generalized Smarandache curves of spacelike and equiform spacelike curves via timelike second binormal in ℜ14.,E Solouma,Applications & Applied Mathematics 15 (2),2020,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=NA,""
XEDEjHYAAAAJ,30,Geometric Properties of Special Spacelike Curves in Three-Dimension Minkowski Space-Time,"EM Solouma, MM Wageeda, MA Soliman, M Bary","Modern Applied Science 14 (2), 1-11",2020,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=NA,""
XEDEjHYAAAAJ,31,Generalized Smarandache curves of spacelike and equiform spacelike curves via timelike second binormal in 𝕽𝟏 𝟒,E Solouma,"Applications and Applied Mathematics: An International Journal (AAM) 15 (2), 39",2020,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=NA,""
XEDEjHYAAAAJ,32,On spacelike equiform-Bishop Smarandache curves on ,"EM Solouma, WM Mahmoud","Journal of the Egyptian Mathematical Society 27, 1-17",2019,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11876686430425881352,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XEDEjHYAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=XEDEjHYAAAAJ:KlAtU1dfN6UC
